"date,player_id,grade,position,note"
"2025-06-16,P06,1,三塁手,【ミーティング】P14のヒットは、データでは説明できない。でも、それもまた野球。理論だけでは勝てないことを学んだ。それでも、自分は理論を追求し続ける。"
"2025-06-16,P07,1,外野手,【ミーティング】週末の連勝、まだ興奮が冷めない。特にP14のヒットは、漫画みたいだった。練習の雰囲気も最高。このまま、夏まで突っ走りたい。"
"2025-06-16,P08,1,投手,【ミーティング】リリーフで結果を出せて、自信が戻ってきた。監督からも「あの場面でよく投げた」と評価された。この感覚を忘れずに、次の登板に備える。"
"2025-06-16,P09,2,捕手,【ミーティング】主将のP17が「この連勝に満足せず、さらに上を目指そう」と伝えた。良い雰囲気だけど、ここで緩んではいけない。夏は、もうすぐだ。"
"2025-06-16,P10,2,外野手,【ミーティング】チームの雰囲気が良いと、練習も楽しい。自分も、もっとうまくなって、あの輪の中心で活躍したい。そのために、地道に練習を続ける。"
"2025-06-16,P11,2,投手,【ミーティング】週末のタイムリーで、完全に吹っ切れた。野球が、心から楽しい。この気持ちを忘れずに、練習に取り組む。"
"2025-06-16,P12,2,内野手,【ミーティング】チームは連勝。でも、自分は試合に出られていない。悔しい。監督の言葉を信じて、練習するしかない。でも、本当に見てくれているのだろうか。"
"2025-06-16,P13,2,外野手,【ミーティング】P14のヒット、まだ昨日のことのように思い出せる。あいつがヒーローになったのが、本当に嬉しい。チームの雰囲気が、今、最高に良い。"
"2025-06-16,P14,2,一塁手,【ミーティング】まだ、昨日のヒットの興奮が続いている。チームメイトが、みんな自分のことのように喜んでくれた。大輔コーチにも感謝しかない。この一本で満足せず、次も打てるように練習する。"
"2025-06-16,P15,2,三塁手,【ミーティング】週末の試合は、データと、それを超える選手の想いが融合した、素晴らしい勝利だった。自分の分析が、少しでもその手助けになったのなら嬉しい。"
"2025-06-16,P16,2,外野手,【ミーティング】週末の連勝で、チームとしても、個人としても、大きな自信を得ることができた。もう、エラーの恐怖はない。仲間を信じて、自分を信じて、プレーするだけだ。"
"2025-06-16,P17,3,投手,【ミーティング】最高の週末だった。だが、夏に勝つためには、まだまだ足りないことがある。主将として、チームに満足感ではなく、向上心を持たせ続ける。"
"2025-06-16,P18,3,外野手,【ミーティング】P14のヒットには、本当に感動させられた。後輩たちの成長が、チームの大きな力になっている。自分も上級生として、負けていられない。"
"2025-06-16,P19,3,捕手,【ミーティング】週末の連勝。でも、捕手として見れば、まだまだ課題は多い。勝っている時こそ、細かい部分を見直すチャンスだ。"
"2025-06-16,P20,3,内野手,【ミーティング】P14のヒット、本当に嬉しかった。あきらめない気持ちが、結果に繋がるんだと教えてもらった。自分も、もっと粘り強い選手になる。"
"2025-06-16,P21,3,外野手,【ミーティング】チームは連勝。でも、自分はヒットが打てていない。悔しい。でも、チームの雰囲気を壊したくないから、表には出さない。練習で、結果を出すしかない。"
"2025-06-16,P22,3,三塁手,【ミーティング】監督の選手起用が、見事にチームの起爆剤となった。チーム内の競争と信頼関係。その両方が、今のチームの強さの源だろう。"
"2025-06-16,P23,3,一塁手,【ミーティング】P14のヒット、そしてチームの連勝。最高の週末だった。この熱い気持ちを、夏の大会まで持続させる。いや、もっと熱くなる。俺たちの夏は、こんなもんじゃない。"
"2025-06-16,P24,3,投手,【ミーティング】先発で結果を出せて、ホッとした。チームも勝ったし、言うことない。自分の感覚が、間違っていなかったことが証明できた。"
"2025-06-17,P01,1,投手,夏の大会まで、本当にあとわずか。ブルペンでの一球一球に、魂を込めて投げた。塚本コーチから「技術は教えきった。あとは、お前自身を信じろ」と言われた。最高の準備をして、マウンドに上がる。"
"2025-06-17,P02,1,外野手,練習の雰囲気が、今までで一番良い。3年生の先輩たちと、一日でも長く野球がしたい。その想いが、チームを一つにしている。大輔コーチも、そんな俺たちの姿を、嬉しそうに見ている。"
"2025-06-17,P03,1,捕手,夏の大会の、初戦の相手分析は完璧だ。データは全て頭に入れた。あとは、試合で何が起きても対応できるように、心の準備をするだけ。キャッチャーとして、チームを勝利に導く。"
"2025-06-17,P04,1,内野手,レギュラーの座を、ほぼ掴みかけた。でも、ここで満足したら、成長は止まる。監督の信頼に応えるためにも、今日の練習も、誰よりも声を出し、誰よりも泥だらけになった。"
"2025-06-17,P05,1,一塁手,チームのレベルが、日に日に上がっているのを感じる。自分も、その中で必死に食らいついていく。声出しや準備など、自分にできることを、まずは全力で。"
"2025-06-17,P06,1,三塁手,【データ分析】初戦の相手校の、過去の試合データを徹底的に分析した。監督、コーチ、選手たちと、情報を共有し、対策を練る。自分の仕事が、チームの勝利に繋がると信じている。"
"2025-06-17,P07,1,外野手,夏の大会まで、あと少し。練習の雰囲気が、すごく良い。3年生の先輩たちと、一日でも長く野球がしたい。だから、絶対に勝つ。"
"2025-06-17,P08,1,投手,ブルペンで、P24と投げ合った。お互いに、夏の大会でエースになるという気持ちが、ひしひしと伝わってくる。最高のライバルだ。"
"2025-06-17,P09,2,捕手,主将のP17が、練習の強度を上げている。自分も副キャプテンとして、チーム全体に目を配り、遅れている選手がいないか、サポートしていく。"
"2025-06-17,P10,2,外野手,練習で、自分の意見を少しだけ言えるようになった。周りのレベルについていくのに必死だったけど、自分もチームの一員。少しだけ、成長できたかもしれない。"
"2025-06-17,P11,2,投手,野球が楽しい。その気持ちでプレーできることが、一番良い結果に繋がるのかもしれない。今日のバッティング練習でも、自然と体が反応した。"
"2025-06-17,P12,2,内野手,監督の言葉を信じて、今日も練習に打ち込んだ。声も、誰よりも出した。練習後に、監督が「良い顔になったな」と声をかけてくれた。見てくれている。それだけで、頑張れる。"
"2025-06-17,P13,2,外野手,チームの雰囲気が良いから、練習の質も上がっている気がする。みんなで声を掛け合って、高め合っている感じ。最高のチームだ。"
"2025-06-17,P14,2,一塁手,バッティングフォームが、固まってきた気がする。大輔コーチと、二人三脚で作り上げてきたフォームだ。自信を持って、打席に立てる。"
"2025-06-17,P15,2,三塁手,【データ分析】相手チームのデータ分析。どうやら、特定のカウントで投げてくる球種に偏りがあることを見つけた。これが、次の試合の鍵になるかもしれない。"
"2025-06-17,P16,2,外野手,守備練習。P4との連携が、どんどん良くなっているのを感じる。阿吽の呼吸で、ゲッツーを取れるようになりたい。"
"2025-06-17,P17,3,投手,主将として、練習の強度をさらに上げた。夏に勝つためには、今のうちに、自分たちを追い込んでおく必要がある。誰一人、妥協は許さない。"
"2025-06-17,P18,3,外野手,上級生として、練習中に下級生にアドバイスする場面が増えてきた。人に教えることで、自分自身の理解も深まる。良い経験になっている。"
"2025-06-17,P19,3,捕手,今日は投手陣のボールが全体的に走っていた。受けていて、とても楽しかった。このボールを、試合でどう活かすか。リードを考えるのが、自分の仕事だ。"
"2025-06-17,P20,3,内野手,守備で、P4との連携がスムーズになってきた。二人で鉄壁の内野陣を築きたい。練習後、二人で今日のプレーについて話し合った。"
"2025-06-17,P21,3,外野手,スランプを抜けたと思ったら、また少し壁にぶつかっている。野球は、そんなに甘くない。でも、前のように、一人で悩むことはない。"
"2025-06-17,P22,3,三塁手,監督が、練習中に厳しい表情をしていた。チームの雰囲気に、気の緩みが生まれていないかを見ているのだろう。その意図を汲んで、自分も引き締めてプレーした。"
"2025-06-17,P23,3,一塁手,練習の雰囲気が少し緩んでいるように感じた。「もっと集中しろ！」と思わず叫んでしまった。熱くなりすぎるのは悪い癖だけど、夏に勝つためには、妥協はできない。"
"2025-06-17,P24,3,投手,今日は、あえて打たせて取るピッチングを試してみた。バックを信じて、テンポ良く投げる。意外と、自分に合っているのかもしれない。"
"2025-06-18,P01,1,投手,今日は走り込み中心のメニュー。夏の大会を投げ抜くための、基礎体力をもう一度作り直す。塚本コーチと、夏に向けたトレーニング計画を立てた。"
"2025-06-18,P02,1,外野手,バッティング練習で、快音を連発。大輔コーチから「パワーだけじゃなく、技術もついてきたな」と褒められた。もっと、確実性を上げていきたい。"
"2025-06-18,P03,1,捕手,今日は、二塁への送球練習を徹底的にやった。タイムを計りながら、コンマ1秒でも速く。夏の大会では、相手に盗塁を企画させないくらいのキャッチャーになる。"
"2025-06-18,P04,1,内野手,スタメン定着に向けて、アピールは続く。今日は、守備で難しい打球を処理できた。監督からも「良いプレーだった」と言われた。自信になる。"
"2025-06-18,P05,1,一塁手,今日は、バントとエンドランの練習。こういう、細かいプレーの精度が、夏の大会では勝敗を分ける。確実にこなせるように、集中して取り組んだ。"
"2025-06-18,P06,1,三塁手,【データ分析】次の対戦相手のデータを分析していたら、面白い傾向を見つけた。特定のカウントになると、外角一辺倒になるピッチャーがいる。これは、狙い球を絞れるチャンスだ。"
"2025-06-18,P07,1,外野手,練習の雰囲気が少し真面目すぎたから、ちょっとした冗談で和ませた。厳しい中にも、楽しさは必要だ。監督に、また少し睨まれたけど。"
"2025-06-18,P08,1,投手,今日は調子が良くなかった。投げたボールが、全然コントロールできない。焦りもあるけど、こういう日もあると割り切るしかない。"
"2025-06-18,P09,2,捕手,チーム全体の動きを見ていて、少し連携ミスが目立った。GWの連戦で、見えなかった課題かもしれない。練習後に、関係者を集めて修正した。"
"2025-06-18,P10,2,外野手,練習で、自分の意見を少しだけ言えるようになった。周りのレベルについていくのに必死だったけど、自分もチームの一員。少しだけ、成長できたかもしれない。"
"2025-06-18,P11,2,投手,今日は、気分良くバットが振れた。スランプを抜けたことで、心に余裕ができたのかもしれない。チームメイトに、感謝だ。"
"2025-06-18,P12,2,内野手,監督の「腐らずに続けろ」という言葉を胸に、今日の練習も全力で取り組んだ。声出しも、誰よりも大きく。何かを変えるためには、まず自分から。"
"2025-06-18,P13,2,外野手,チームの雰囲気が良いから、練習の質も上がっている気がする。みんなで声を掛け合って、高め合っている感じ。最高のチームだ。"
"2025-06-18,P14,2,一塁手,バッティングフォームを、少しだけ微調整。大輔コーチに相談したら、「良い試みだ」と言ってくれた。もっと、安定してヒットを打てるようになりたい。"
"2025-06-18,P15,2,三塁手,【データ分析】相手チームのデータ分析。どうやら、特定のカウントで投げてくる球種に偏りがあることを見つけた。これが、次の試合の鍵になるかもしれない。"
"2025-06-18,P16,2,外野手,守備練習。P4との連携が、どんどん良くなっているのを感じる。阿吽の呼吸で、ゲッツーを取れるようになりたい。"
"2025-06-18,P17,3,投手,主将として、練習の強度をさらに上げた。夏に勝つためには、今のうちに、自分たちを追い込んでおく必要がある。誰一人、妥協は許さない。"
"2025-06-18,P18,3,外野手,上級生として、練習中に下級生にアドバイスする場面が増えてきた。人に教えることで、自分自身の理解も深まる。良い経験になっている。"
"2025-06-18,P19,3,捕手,今日は投手陣のボールが全体的に走っていた。受けていて、とても楽しかった。このボールを、試合でどう活かすか。リードを考えるのが、自分の仕事だ。"
"2025-06-18,P20,3,内野手,守備で、P4との連携がスムーズになってきた。二人で鉄壁の内野陣を築きたい。練習後、二人で今日のプレーについて話し合った。"
"2025-06-18,P21,3,外野手,スランプを抜けたと思ったら、また少し壁にぶつかっている。野球は、そんなに甘くない。でも、前のように、一人で悩むことはない。"
"2025-06-18,P22,3,三塁手,監督が、練習中に厳しい表情をしていた。チームの雰囲気に、気の緩みが生まれていないかを見ているのだろう。その意図を汲んで、自分も引き締めてプレーした。"
"2025-06-18,P23,3,一塁手,練習の雰囲気が少し緩んでいるように感じた。「もっと集中しろ！」と思わず叫んでしまった。熱くなりすぎるのは悪い癖だけど、夏に勝つためには、妥協はできない。"
"2025-06-18,P24,3,投手,今日は、あえて打たせて取るピッチングを試してみた。バックを信じて、テンポ良く投げる。意外と、自分に合っているのかもしれない。"
"2025-06-19,P01,1,投手,【オフ日】今日はオフ。夏の大会前の、貴重な休息日。塚本コーチから、「良い休養も、良い練習の一部だ」というメールが来た。"
"2025-06-19,P02,1,外野手,【オフ日】練習が休みでも、じっとしていられない。軽くランニングをして、汗を流した。大輔コーチにばったり会って、「ほどほどにな」と笑われた。"
"2025-06-19,P03,1,捕手,【オフ日】今日は練習が休み。野球のことは少し忘れて、ゆっくり体を休めた。キャッチャーは体が資本。オンとオフの切り替えも大事だ。"
"2025-06-19,P04,1,内野手,【オフ日】今日はオフ。でも、スタメン定着のためには、休んでいる暇はない。家で、バットの素振りをした。一日サボれば、その分、ライバルに差をつけられる。"
"2025-06-19,P05,1,一塁手,【オフ日】今日はオフ。故郷の友達と電話した。チームの連勝を報告したら、すごく喜んでくれた。応援してくれる人のためにも、もっと頑張らないと。"
"2025-06-19,P06,1,三塁手,【オフ日】オフの日は、野球関連のデータ分析。今日は、メジャーリーグの配球データを調べてみた。新しい発見があって、面白い。"
"2025-06-19,P07,1,外野手,【オフ日】今日は休み！チームメイトと遊びに行った。野球以外の話をすると、また違った一面が見えて面白い。リフレッシュできたし、明日からまた全力でいける。"
"2025-06-19,P08,1,投手,【オフ日】今日はオフ。でも、この前の試合でコントロールが乱れたことが、気になって仕方ない。結局、一人でシャドーピッチングをしてしまった。"
"2025-06-19,P09,2,捕手,【オフ日】主将のP17と、今後のチームについて少し話した。夏に向けて、チームとして、もっとレベルアップしていく必要がある。"
"2025-06-19,P10,2,外野手,【オフ日】今日は休み。家でのんびり過ごした。家族と電話で話して、元気をもらった。また明日から頑張れそうだ。"
"2025-06-19,P11,2,投手,【オフ日】今日はオフ。悩んでいた時に、励ましてくれたチームメイトと出かけた。野球の話は一切しなかったけど、すごく楽しい時間だった。"
"2025-06-19,P12,2,内野手,【オフ日】監督の言葉を信じて、今日も自主練。オフの日だけど、休んでいる暇はない。いつか、必ずチャンスは来ると信じて。"
"2025-06-19,P13,2,外野手,【オフ日】今日はオフ！P7たちと遊びに行って、めちゃくちゃ笑った。野球も遊びも、全力で楽しむのが自分のスタイル。最高の気分転換になった。"
"2025-06-19,P14,2,一塁手,【オフ日】今日は休みだったけど、バッティングのことが頭から離れなかった。結局、夕方から少しだけ素振りをした。大輔コーチの顔が浮かんだ。"
"2025-06-19,P15,2,三塁手,【オフ日】オフの日は、データ分析の絶好のチャンス。次の対戦相手の、過去の試合映像を何試合も見た。相手を知れば、百戦危うからずだ。"
"2025-06-19,P16,2,外野手,【オフ日】今日は練習が休み。GWの連戦の疲れを、しっかり取った。また明日から、新鮮な気持ちで練習に取り組める。"
"2025-06-19,P17,3,投手,【オフ日】主将として、今日はしっかり休んだ。夏の大会まで、休める日は少ない。最高のコンディションでチームを引っ張るために、自己管理も徹底する。"
"2025-06-19,P18,3,外野手,【オフ日】今日はオフ。学校の友達と出かけた。野球部の外の友達と話すのも、良い気分転換になる。また明日から、野球に集中できる。"
"2025-06-19,P19,3,捕手,【オフ日】今日は休み。プロ野球の試合を見て、配球の勉強をした。一流の捕手は、何を考えているのか。少しでも、自分のプレーに活かしたい。"
"2025-06-19,P20,3,内野手,【オフ日】今日はオフだったけど、P4のことが気になって連絡した。スタメン定着に向けて、気負いすぎていないか心配だったけど、大丈夫そうだ。"
"2025-06-19,P21,3,外野手,【オフ日】今日はオフ。P11と、バッティングセンターに行った。野球から離れられない、結局は野球バカなんだと、二人で笑った。"
"2025-06-19,P22,3,三塁手,【オフ日】監督の「休むも練習」という言葉を思い出した。今日はしっかりと体を休めた。戦略を練るには、頭がスッキリしていることが重要だ。"
"2025-06-19,P23,3,一塁手,【オフ日】3年生にとっては、最後のオフかもしれない。そう思うと、じっとしていられなかった。仲間と、少しでも長く野球がしたい。その気持ちを、ノートに書いた。"
"2025-06-19,P24,3,投手,【オフ日】休みは休み。特に何も考えず、ゆっくり過ごした。ピッチングのことは、グラウンドに立ってから考えればいい。"
"2025-06-20,P01,1,投手,【大会前最終練習試合】大会前、最後の練習試合。先発して、5回を無失点。最高の形で、本番に臨める。塚本コーチにも「自信を持って、マウンドに上がれ」と言われた。"
"2025-06-20,P02,1,外野手,【大会前最終練習試合】最後の練習試合。代走で出場し、盗塁を決めた。自分の役割は、これだと確信した。夏、チームの武器になる。"
"2025-06-20,P03,1,捕手,【大会前最終練習試合】最後の練習試合。P01の好投を、うまくリードできた。チームも快勝。良い形で、大会を迎えられる。"
"2025-06-20,P04,1,内野手,【大会前最終練習試合】スタメンで出場し、今日もヒットを打てた。レギュラーの座を、自分の力で掴み取った。でも、ここからが本当のスタートだ。"
"2025-06-20,P05,1,一塁手,【大会前最終練習試合】今日は出番がなかった。夏の大会のメンバーに、自分は選ばれるだろうか。不安な気持ちで、試合を見ていた。"
"2025-06-20,P06,1,三塁手,【大会前最終練習試合】データ通りの攻めが、今日もハマった。特に、相手の4番打者を完璧に抑えられたのは大きい。塚本コーチと、試合後に祝杯（ジュースで）をあげた。"
"2025-06-20,P07,1,外野手,【大会前最終練習試合】チームが勝った！最高！ベンチも、グラウンドも、一体になって戦えた。明日も、この雰囲気で勝つぞ！"
"2025-06-20,P08,1,投手,【大会前最終練習試合】今日は登板機会なし。でも、チームが勝ったからそれでいい。ブルペンで、自分のピッチングに集中した。いつでもいける準備はできている。"
"2025-06-20,P09,2,捕手,【大会前最終練習試合】快勝で、良いスタートが切れた。主将のP17を、しっかりサポートできたと思う。明日も、気を引き締めていこう。"
"2025-06-20,P10,2,外野手,【大会前最終練習試合】試合には出られなかったけど、チームが勝って嬉しい。特に、P04さんが活躍した時は、本当に嬉しかった。"
"2025-06-20,P11,2,投手,【大会前最終練習試合】チャンスでタイムリーを打てた。チームの勝利に貢献できて、本当に嬉しい。仲間が、自分のことのように喜んでくれて、涙が出そうになった。"
"2025-06-20,P12,2,内野手,【大会前最終練習試合】今日も試合に出られなかった。チームは勝っているのに、自分だけが取り残されているような気がする。悔しくて、夜の素振りにも力が入った。"
"2025-06-20,P13,2,外野手,【大会前最終練習試合】チームが勝った！P4の活躍、すごかった！P11のタイムリーも！感動した！みんなで掴んだ勝利は、やっぱり最高だ。"
"2025-06-20,P14,2,一塁手,【大会前最終練習試合】今日は出番なし。悔しいけど、チームが勝ったのが一番。大輔コーチが「悔しいか？その気持ちが大事だ」と言ってくれた。次こそは。"
"2025-06-20,P15,2,三塁手,【大会前最終練習試合】自分の分析が、今日も勝利に貢献できた。特に、相手ピッチャーの癖を見抜いて、盗塁のサインを出せたのは大きかった。"
"2025-06-20,P16,2,外野手,【大会前最終練習試合】守備で、難しい打球を処理できた。もう、自信を持ってプレーできる。チームの勝利に貢献できて、本当に嬉しい。"
"2025-06-20,P17,3,投手,【大会前最終練習試合】主将として、この快勝を素直に喜びたい。チームの集中力が、最後まで途切れなかった。明日も、この調子でいきたい。"
"2025-06-20,P18,3,外野手,【大会前最終練習試合】3年生にとっては、最後の練習試合。勝てて、本当に良かった。この仲間と、一日でも長く野球がしたい。"
"2025-06-20,P19,3,捕手,【大会前最終練習試合】今日は、投手陣の良さを引き出す、強気のリードができたと思う。快勝できて、捕手として大きな自信になった。"
"2025-06-20,P20,3,内野手,【大会前最終練習試合】守備で、P4との連携プレーが決まった。練習の成果が出せて、本当に嬉しい。二人で、チームのピンチを救えた。"
"2025-06-20,P21,3,外野手,【大会前最終練習試合】今日はヒットが出なかった。でも、P11が打ってくれたから、それでいい。次は、自分が打つ。"
"2025-06-20,P22,3,三塁手,【大会前最終練習試合】監督の継投策が、見事にハマった。P8の投入タイミングは、まさに神がかっていた。監督の采配を、もっと深く理解したい。"
"2025-06-20,P23,3,一塁手,【大会前最終練習試合】3年生にとっては、最後の練習試合。勝てて、本当に良かった。この仲間と、一日でも長く野球がしたい。その気持ちが、プレーに乗り移った。"
"2025-06-20,P24,3,投手,【大会前最終練習試合】今日は登板なし。P01のピッチングがすごかったから、仕方ない。チームが勝ったし、良い雰囲気だ。自分も、あのマウンドに立ちたい。"
"2025-06-21,P01,1,投手,【練習試合】今日は登板なし。チームは接戦をものにして勝利。P08の好リリーフが光った。自分も、負けていられない。"
"2025-06-21,P02,1,外野手,【練習試合】代走で出場し、盗塁を決めた！自分の足で、チャンスを広げられて嬉しい。大輔コーチも「ナイスラン！」と褒めてくれた。"
"2025-06-21,P03,1,捕手,【練習試合】接戦をものにして、勝つことができた。投手陣の踏ん張りに、リードで応えられて良かった。でも、課題も見つかった。勝って反省。"
"2025-06-21,P04,1,内野手,【練習試合】今日もスタメンで、ヒットを打てた。レギュラーの座を、掴み取れそうだ。でも、油断は禁物。明日からも、アピールを続ける。"
"2025-06-21,P05,1,一塁手,【練習試合】試合には出られなかったけど、ベンチから精一杯声を出した。チームが勝てて、本当に良かった。次は、自分のプレーで貢献したい。"
"2025-06-21,P06,1,三塁手,【練習試合】データ通りの攻めが、今日もハマった。特に、相手の4番打者を完璧に抑えられたのは大きい。塚本コーチと、試合後に祝杯（ジュースで）をあげた。"
"2025-06-21,P07,1,外野手,【練習試合】チームが勝った！最高！ベンチも、グラウンドも、一体になって戦えた。明日も、この雰囲気で勝つぞ！"
"2025-06-21,P08,1,投手,【練習試合】ピンチの場面で登板。緊張したけど、思い切って腕を振れた。結果、無失点。監督にも「よくやった」と言われた。自信が、確信に変わってきた。"
"2025-06-21,P09,2,捕手,【練習試合】接戦を勝ち切れたのは、チームが精神的に強くなった証拠だ。主将のP17を、しっかりサポートできたと思う。明日も、気を引き締めていこう。"
"2025-06-21,P10,2,外野手,【練習試合】試合には出られなかったけど、チームが勝って嬉しい。特に、P8さんのピッチングには鳥肌が立った。自分も、あんな風になりたい。"
"2025-06-21,P11,2,投手,【練習試合】チャンスでタイムリーを打てた。チームの勝利に貢献できて、本当に嬉しい。仲間が、自分のことのように喜んでくれて、涙が出そうになった。"
"2025-06-21,P12,2,内野手,【練習試合】今日も試合に出られなかった。チームは勝っているのに、自分だけが取り残されているような気がする。悔しくて、夜の素振りにも力が入った。"
"2025-06-21,P13,2,外野手,【練習試合】チームが勝った！P8さんのピッチング、すごかった！P11のタイムリーも！感動した！みんなで掴んだ勝利は、やっぱり最高だ。"
"2025-06-21,P14,2,一塁手,【練習試合】今日は出番なし。悔しいけど、チームが勝ったのが一番。大輔コーチが「悔しいか？その気持ちが大事だ」と言ってくれた。次こそは。"
"2025-06-21,P15,2,三塁手,【練習試合】自分の分析が、今日も勝利に貢献できた。特に、相手ピッチャーの癖を見抜いて、盗塁のサインを出せたのは大きかった。"
"2025-06-21,P16,2,外野手,【練習試合】守備で、難しい打球を処理できた。もう、自信を持ってプレーできる。チームの勝利に貢献できて、本当に嬉しい。"
"2025-06-21,P17,3,投手,【練習試合】主将として、この接戦を勝ち切れたのは大きな収穫だ。チームの集中力が、最後まで途切れなかった。明日も、この調子でいきたい。"
"2025-06-21,P18,3,外野手,【練習試合】最後の練習試合、連勝で終えられて最高の気分だ。この仲間たちと、一日でも長く野球がしたい。"
"2025-06-21,P19,3,捕手,【練習試合】今日は、投手陣の良さを引き出す、我慢のリードができたと思う。接戦を制することができて、捕手として大きな自信になった。"
"2025-06-21,P20,3,内野手,【練習試合】守備で、チームの勝利に貢献できた。P4も、途中出場でしっかり役目を果たした。良かった。"
"2025-06-21,P21,3,外野手,【練習試合】今日はヒットが出なかった。でも、P11が打ってくれたから、それでいい。次は、自分が打つ。"
"2025-06-21,P22,3,三塁手,【練習試合】監督の継投策が、見事にハマった。P8の投入タイミングは、まさに神がかっていた。監督の采配を、もっと深く理解したい。"
"2025-06-21,P23,3,一塁手,【練習試合】最後の練習試合、連勝。最高の形で、夏を迎えられる。この仲間たちと、絶対に甲子園に行く。"
"2025-06-21,P24,3,投手,【練習試合】今日は登板なし。P8のピッチングがすごかったから、仕方ない。チームが勝ったし、良い雰囲気だ。自分も、あのマウンドに立ちたい。"
"2025-06-22,P01,1,投手,【メンバー発表】夏の大会の、メンバー発表。自分の名前が、エースナンバーの「1」で呼ばれた。嬉しさよりも、責任の重さを感じた。チームを、甲子園に連れて行く。"
"2025-06-22,P02,1,外野手,【メンバー発表】メンバーに選ばれた。代走のスペシャリストとして。自分の役割が、チームに認められた。本当に嬉しい。"
"2025-06-22,P03,1,捕手,【メンバー発表】メンバーに選ばれた。正捕手として。P01をはじめ、投手陣をしっかりリードして、チームを勝利に導く。"
"2025-06-22,P04,1,内野手,【メンバー発表】レギュラーとして、メンバーに選ばれた。この3ヶ月、本当に苦しかった。でも、諦めなくてよかった。仲間と、監督に感謝したい。"
"2025-06-22,P05,1,一塁手,【メンバー発表】メンバーには、選ばれなかった。悔しい。悔しくて、涙が止まらない。でも、自分の野球人生は、ここで終わりじゃない。"
"2025-06-22,P06,1,三塁手,【メンバー発表】メンバーには、選ばれなかった。でも、自分の役割は、グラウンドの外にある。データ分析で、チームを勝利に導く。"
"2025-06-22,P07,1,外野手,【メンバー発表】メンバーに選ばれた。ベンチから、誰よりも大きな声を出して、チームを盛り上げる。それが、自分の仕事だ。"
"2025-06-22,P08,1,投手,【メンバー発表】メンバーに選ばれた。エースナンバーは、P01に譲った。でも、自分も、もう一人のエースだという気持ちで、マウンドに上がる。"
"2025-06-22,P09,2,捕手,【メンバー発表】メンバーに選ばれた。副キャプテンとして、主将のP17を支え、チームをまとめる。"
"2025-06-22,P10,2,外野手,【メンバー発表】メンバーには、選ばれなかった。悔しい。でも、これが今の自分の実力。受け止めて、また明日から練習する。"
"2025-06-22,P11,2,投手,【メンバー発表】メンバーに選ばれた。クリーンナップとして、チームの勝利に貢献する。"
"2025-06-22,P12,2,内野手,【メンバー発表】メンバーに選ばれた。紅白戦でのアピールが、実を結んだ。監督に、感謝したい。"
"2025-06-22,P13,2,外野手,【メンバー発表】メンバーに選ばれた。P07と一緒に、ベンチを温める。いや、熱くする。"
"2025-06-22,P14,2,一塁手,【メンバー発表】メンバーに選ばれた。代打の切り札として。一振りで、試合の流れを変える。"
"2025-06-22,P15,2,三塁手,【メンバー発表】メンバーには、選ばれなかった。でも、自分の仕事は、これまでと変わらない。データで、チームを勝たせる。"
"2025-06-22,P16,2,外野手,【メンバー発表】メンバーに選ばれた。守備の要として。自分のグラブで、チームを救う。"
"2025-06-22,P17,3,投手,【メンバー発表】主将として、メンバーに選ばれた。選ばれなかった仲間の想いも、背負って戦う。"
"2025-06-22,P18,3,外野手,【メンバー発表】メンバーに選ばれた。3年生として、最後の夏。悔いのないように、全力でプレーする。"
"2025-06-22,P19,3,捕手,【メンバー発表】メンバーに選ばれた。控えの捕手として。いつ、出番が来てもいいように、最高の準備をする。"
"2025-06-22,P20,3,内野手,【メンバー発表】メンバーに選ばれた。内野のユーティリティーとして。どこでも守れる準備は、できている。"
"2025-06-22,P21,3,外野手,【メンバー発表】メンバーに選ばれた。P11と共に、チームの打線を引っ張る。"
"2025-06-22,P22,3,三塁手,【メンバー発表】メンバー発表。選ばれた選手、選ばれなかった選手。それぞれの想いを、監督は受け止めていた。チームは、ここからが本当のスタートだ。"
"2025-06-22,P23,3,一塁手,【メンバー発表】3年生として、最後の夏。メンバーに選ばれた。選ばれなかった仲間の分まで、戦う。"
"2025-06-22,P24,3,投手,【メンバー発表】メンバーに選ばれた。エースにはなれなかった。でも、自分のピッチングで、チームを勝たせる。"
"2025-06-23,P01,1,投手,新体制での、練習初日。メンバーに入れなかった仲間たちが、練習のサポートをしてくれた。あいつらの想いを背負って、絶対に勝つ。"
"2025-06-23,P02,1,外野手,メンバー外の選手たちが、打撃投手やボール拾いを、一生懸命やってくれる。感謝しかない。あいつらのためにも、絶対に負けられない。"
"2025-06-23,P03,1,捕手,メンバー発表を経て、チームが、本当の意味で一つになった気がする。選ばれた者も、選ばれなかった者も、想いは同じ。甲子園へ。"
"2025-06-23,P04,1,内野手,メンバーに入れなかったP05が、練習後に「頑張れよ」と声をかけてくれた。涙が出そうになった。あいつのためにも、絶対に活躍する。"
"2025-06-23,P05,1,一塁手,悔しいけど、下を向いていても仕方ない。今日から、チームのサポート役に徹する。自分の役割を、全力で全うする。"
"2025-06-23,P06,1,三塁手,データ分析班として、チームを支える。メンバーに入れなかった悔しさは、この仕事にぶつける。"
"2025-06-23,P07,1,外野手,メンバー外の選手たちの分まで、声を出す。ベンチの温度は、俺が上げる。"
"2025-06-23,P08,1,投手,メンバーに入れなかった投手たちの想いも、背負ってマウンドに上がる。一球の、重みが違う。"
